vuln_id,repo,packages,num_commits_kb,commits_processed,functions_extracted,num_functions
CVE-2019-1003013,jenkinsci/blueocean-plugin,,1,1,getStateJson;isHtmlEncode;toJson;value;withFlavor;withHtmlEncode,6
CVE-2019-1003024,jenkinsci/script-security-plugin,,1,1,SecurityException;checkImportForBlockedAnnotation;getBlockedTransforms;getSourceUnit;visitImports,5
CVE-2019-10071,https://gitbox.apache.org/repos/asf/tapestry-5,,1,0,,0
CVE-2019-10072,apache/tomcat,org.apache.tomcat/tomcat-coyote;org.apache.tomcat.embed/tomcat-embed-core,4,2,CloseNowException;close;createLocalStream;doWriteTimeout;getIdAsInt;reserveWindowSize,6
CVE-2019-10077,apache/jspwiki,,1,1,,0
CVE-2019-10078,apache/jspwiki,,1,1,execute;handleLinks,2
CVE-2019-10080,apache/nifi,,1,1,ConfigurationException;SafeXMLConfiguration;createDocumentBuilder;delegateRead;error;getDocumentBuilder;initFileLocator;isXXERelatedException;read;validate,10
CVE-2019-10083,apache/nifi,,1,1,removeProcessGroup;updateProcessGroup,2
CVE-2019-10086,apache/commons-beanutils,kg.apc/jmeter-plugins-manager;org.apache.avro/avro-tools;commons-beanutils/commons-beanutils-core;commons-beanutils/commons-beanutils,3,2,IllegalArgumentException;SuppressPropertiesBeanIntrospector;getSuppressedProperties;introspect,4
CVE-2019-10087,apache/jspwiki,,1,1,execute;handleLinks,2
CVE-2019-10088,apache/tika,org.apache.tika/tika-core;org.apache.tika/tika-app,1,1,RecursivelySecureContentHandler;endElement;getWrappedParser;parse;setContentHandler;startElement;updateContentHandler,7
CVE-2019-10091,apache/geode,org.apache.geode/geode-core,1,1,checkAndEnableHostnameValidation;configureClientSSLSocket;createIoFilter;handshakeSSLSocketChannel,4
CVE-2019-10093,apache/tika,org.apache.tika/tika-parsers;org.apache.tika/tika-core,1,1,OfflineContentHandler;ParseContext;Word2006MLDocHandler;acquireDOMBuilder;acquireSAXParser;getContentHandler;parse;startElement,8
CVE-2019-10094,apache/tika,org.apache.tika/tika-core;org.apache.tika/tika-app,1,1,RecursivelySecureContentHandler;endElement;getWrappedParser;parse;setContentHandler;startElement;updateContentHandler,7
CVE-2019-1010083,pallets/flask,Flask/Flask,1,1,JSON;_get_data_for_json;_load_arg_defaults;detect_encoding;get_json;in;len;loads;standard,9
CVE-2019-1010245,opennetworkinglab/onos,,1,1,upload,1
CVE-2019-10131,ImageMagick/ImageMagick,,1,1,format8BIM,1
CVE-2019-10135,containerbuildsystem/osbs-client,,1,1,__init__;get_data;get_data_by_key,3
CVE-2019-10156,bcoca/ansible,ansible/ansible,3,1,generic_visit;safe_eval;template,3
CVE-2019-10157,keycloak/keycloak-nodejs-connect,,1,1,adminLogout,1
CVE-2019-10173,x-stream/xstream,com.microsoft.azure/applicationinsights-spring-boot-starter;com.thoughtworks.xstream/xstream;org.apache.servicemix.bundles/org.apache.servicemix.bundles.xstream,1,1,autodetectAnnotations;denyTypesByWildcard;readResolve;setupSecurity;unmarshal,5
CVE-2019-10174,infinispan/infinispan,org.infinispan/infinispan-core;org.infinispan/infinispan-embedded;org.infinispan/infinispan-commons,1,1,CacheException;doPrivileged;findFieldRecursively;getValue;invokeAccessibly;invokeMethod;setAccessible;setField,8
CVE-2019-10184,undertow-io/undertow,io.undertow/undertow-servlet,1,1,RedirectDirHandler;call;handleRequest,3
CVE-2019-1020012,parse-community/parse-server,,1,1,validateCLP,1
CVE-2019-10202,spring-projects/spring-security-oauth,org.springframework.security.oauth/spring-security-oauth2,1,1,BaseClientDetails;IllegalArgumentException;IllegalStateException;JacksonArrayOrStringDeserializer;JacksonJsonParser;JacksonMapper;OAuth2AccessTokenJackson1Deserializer;OAuth2AccessTokenJackson1Serializer;create;deserialize;formatMap;getValueType;isAutoApprove;parseMap;read;serialize;setAccessTokenValiditySeconds;setAdditionalInformation;setAuthoritiesAsStrings;setAuthorizedGrantTypes;setClientSecret;setRegisteredRedirectUri;setResourceIds;setScope;write,25
CVE-2019-10219,hibernate/hibernate-validator,org.hibernate.validator/hibernate-validator;org.hibernate/hibernate-validator,1,1,getFragmentAsDocument,1
CVE-2019-10241,eclipse/jetty.project,org.apache.felix/org.apache.felix.http.jetty;org.eclipse.jetty/jetty-util;org.eclipse.jetty.aggregate/jetty-all;org.apache.avro/avro-tools;org.eclipse.jetty/jetty-servlet;org.eclipse.jetty.aggregate/jetty-all-server;org.eclipse.jetty/jetty-runner;org.ops4j.pax.web/pax-web-jetty-bundle;org.apache.felix/org.apache.felix.http.bundle;org.eclipse.jetty/jetty-server,2,2,byLastModified;byName;bySize;compare;doDirectory;getAlias;getListHTML;handle;sendDirectory,9
CVE-2019-10242,eclipse/kura,,1,1,checkDir,1
CVE-2019-10243,eclipse/kura,,1,1,customizeConnector,1
CVE-2019-10246,eclipse/jetty.project,org.eclipse.jetty.aggregate/jetty-all;org.eclipse.jetty/jetty-util,1,1,deTag;finalize;getAlias;getAllResources;getDefaultUseCaches;getFileName;getReadableByteChannel;getResource;getURI;newClassPathResource;newResource;newSystemResource;release;setAssociate,14
CVE-2019-10247,eclipse/jetty.project,org.apache.felix/org.apache.felix.http.jetty;com.signalfx.public/signalfx-java;org.eclipse.jetty.aggregate/jetty-all;org.apache.felix/org.apache.felix.http.bundle;org.eclipse.jetty/jetty-server,8,2,handle,1
CVE-2019-10248,eclipse/vorto,,1,1,,0
CVE-2019-10255,jupyter/notebook,notebook/notebook,2,2,_redirect_safe;not,2
CVE-2019-10328,jenkinsci/workflow-remote-loader-plugin,,1,1,MiscWhitelist;getSampleSnippet,2
CVE-2019-10333,jenkinsci/electricflow-plugin,,1,1,DescriptorImpl;ListBoxModel;doCheckAddParam;doCheckApplicationName;doCheckApplicationProcessName;doCheckArtifactName;doCheckDeployParameters;doCheckElectricFlowApiVersion;doCheckEnvironmentName;doCheckFilePath;doCheckPipelineName;doCheckProcedureName;doCheckProjectName;doCheckReleaseName;doCheckStartingStage;doFillAddParamItems;doFillApplicationNameItems;doFillApplicationProcessNameItems;doFillConfigurationItems;doFillDeployParametersItems;doFillElectricFlowApiVersionItems;doFillEnvironmentNameItems;doFillHttpMethodItems;doFillParametersItems;doFillProcedureParametersItems;doFillProjectNameItems;doFillReleaseNameItems;doShowOldValues;doTestConnection;getElectricFlowUser;getUrlPath,31
CVE-2019-10364,jenkinsci/ec2-plugin,,2,2,bootstrap;logInfo,2
CVE-2019-10462,jenkinsci/dynatrace-plugin,,1,1,Copyright;DAMAGES;GraphImpl;TABuildWrapper;TORT;addPreviousBuildReport;convertTestCategory;convertTestMeasure;convertTestResult;convertTestRun;convertTestStatus;createClient;createGraph;doCheckDelay;doCheckRetryCount;doSummarizerGraph;formatDoublePercentage;getDefaultPassword;getDefaultUsername;getDefaultValidateCerts;getExistingReportsList;getUrlName;isApplicable;load;setRecordSession;setupBuildVariables;storeSession;updateBuildVariables,28
CVE-2019-10463,jenkinsci/dynatrace-plugin,,1,1,IllegalStateException;TORT;doTestDynatraceConnection,3
CVE-2019-1052,chakra-core/ChakraCore,,1,1,,0
CVE-2019-1062,microsoft/ChakraCore,,1,1,Assert;cachedType,2
CVE-2019-10642,contao/contao,,1,1,InvalidRequestTokenException;__construct;canSkipTokenCheck;foreach;getSession;handleRequestToken;onKernelRequest;triggerInitializeSystemHook,8
CVE-2019-10643,contao/contao,,1,1,__construct;activateAcount;activateRecipient;addCommentsSubscription;addRecipient;changeSubscriptionStatus;confirm;create;findByRelatedTableAndIds;findExpiredTokens;findOneByRelatedTableAndId;foreach;getEmail;resendActivationMail;resendToken;run;sendActivationMail;sendPasswordLink;setNewPassword,19
CVE-2019-10648,robo-code/robocode,,1,1,AccessControlException;SecurityException;ahead;back;checkAccess;checkPermission;run,7
CVE-2019-10682,relekang/django-nopassword,,1,1,Migration;__init__;authenticate;clean;clean_code;code;create_code_for_user;execute_from_command_line;generate_code;get_response;get_user_model;getattr;save;send_login_code,14
CVE-2019-10749,sequelize/sequelize,,1,1,,0
CVE-2019-10751,jakubroztocil/httpie,,1,1,_get_output_file_from_response;chunk_downloaded;name;open;pre_request;start,6
CVE-2019-10752,sequelize/sequelize,,1,1,handleSequelizeMethod,1
CVE-2019-10754,apereo/cas,,1,1,configureClient;configureJwtEncryption;configureJwtSigning;createDeviceCode;generateSecureRandomId;getNativeInstance;handleRequestInternal;nextDouble;nextInt;nextLong;random;randomAlphabetic;randomAlphanumeric;randomNumeric,14
CVE-2019-10762,catfan/Medoo,,1,1,InvalidArgumentException;typeMap,2
CVE-2019-10767,ioBroker/ioBroker.js-controller,,1,1,sanitizePath,1
CVE-2019-10770,ratpack/ratpack,,1,1,escapeln;println;throwable,3
CVE-2019-10776,kellyselden/git-diff-apply,,1,1,runWithSpawn,1
CVE-2019-10781,schema-inspector/schema-inspector,,1,1,,0
CVE-2019-10787,Turistforeningen/node-im-resize,,1,1,,0
CVE-2019-10792,diegohaz/bodymen,,1,1,,0
CVE-2019-10793,rhalff/dot-object,,1,1,Error;_process;function;isArrayOrObject;isEmptyObject,5
CVE-2019-10795,remy/undefsafe,,1,1,undefsafe,1
CVE-2019-10797,wso2/transport-http,,1,1,DefaultFullHttpResponse;createFullHttpResponse;createHttpRequest;createHttpResponse,4
CVE-2019-10799,eiskalteschatten/compile-sass,,1,1,exec;setupCleanupOnExit,2
CVE-2019-10856,jupyter/notebook,notebook/notebook,1,1,_redirect_safe;not,2
CVE-2019-10867,pimcore/pimcore,,1,1,bulkCommitAction;bulkImportAction,2
CVE-2019-10906,pallets/jinja,Jinja2/Jinja2,1,1,TypeError;__len__;call;format_string;in;len;unsafe_undefined,7
CVE-2019-10907,airsonic/airsonic,,2,2,SecureRandom;String;configure;configureGlobal;generateRememberMeKey,5
CVE-2019-10908,airsonic/airsonic,,1,1,recover,1
CVE-2019-1092,chakra-core/ChakraCore,,1,1,,0
CVE-2019-1103,chakra-core/ChakraCore,,1,1,totalOutParamCount,1
CVE-2019-1106,chakra-core/ChakraCore,,1,1,Assert;IDL_PAD1;IDL_PAD2;IsMemOpDisabled;X64_PAD4;X86_PAD4,6
CVE-2019-1107,chakra-core/ChakraCore,,1,1,,0
CVE-2019-11236,urllib3/urllib3,urllib3/urllib3,3,2,InvalidAuthority;InvalidComponentsError;InvalidPort;LocationParseError;MissingComponentError;ParseResult;ParseResultBytes;ParseResultMixin;PasswordForbidden;RFC3986Exception;ResolutionError;Traceback;TypeError;URIBuilder;URIReference;UnpermittedComponentError;Url;ValidationError;Validator;ValueError;__eq__;__init__;__new__;__repr__;__str__;_const_compare_digest_backport;_generate_authority;_init_decoder;_new_conn;add_credentials;add_fragment;add_host;add_path;add_port;add_query;add_query_from;add_scheme;all;allow_hosts;allow_ports;allow_schemes;allow_use_of_password;authority;authority_from;authority_info;authority_is_valid;bool;check_password;check_validity_of;cls;copy_with;drain_and_release_conn;encode;encode_component;ensure_components_are_valid;ensure_one_of;ensure_required_components_exist;except;finalize;forbid_use_of_password;fragment_is_valid;from_parts;from_string;getattr;geturl;hasattr;host;hostname;in;inet_pton;is_absolute;is_ipaddress;is_valid;is_valid_uri;isinstance;len;list;merge_paths;netloc;normalize;normalize_authority;normalize_fragment;normalize_host;normalize_password;normalize_path;normalize_percent_characters;normalize_query;normalize_scheme;normalize_uri;normalize_username;normalized_equality;or;params;parse_url;path_is_valid;port;query_is_valid;range;recv;recv_into;remove_dot_segments;require_presence_of;resolve_with;scheme_is_valid;split_authority;subauthority_component_is_valid;to_bytes;to_str;tuple;type;unsplit;uri_reference;urlparse;userinfo;valid_ipv4_host_address;validate;validator;zip,118
CVE-2019-11272,spring-projects/spring-security,org.springframework.security/spring-security-core;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-security-core,1,1,isIgnorePasswordCase,1
CVE-2019-11274,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-server;org.cloudfoundry.identity/cloudfoundry-identity-scim,1,1,ScimException;checkFilter;findUsers;listGroups,4
CVE-2019-11282,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-server;org.cloudfoundry.identity/cloudfoundry-identity-scim,1,1,ScimResourceNotFoundException;findOrCreateUser;getLogger;inviteUsers;retrieve;retrieveByEmailAndZone;validateEmail,7
CVE-2019-11284,reactor/reactor-netty,io.projectreactor.netty/reactor-netty,1,1,HttpClientHandler;HttpContentDecompressor;HttpToHttp2ConnectionHandlerBuilder;IllegalArgumentException;UriEndpoint;accept;addToRedirectedFromArray;channelActive;cleanPathAndQuery;connect;createUriEndpoint;equals;get;getRemoteAddress;hashCode;isSecure;onStateChange;openStream;redirect;requestWithBody;resolveHostHeaderValue;subscribe;toExternalForm;toSocketAddressStringWithoutDefaultPort,24
CVE-2019-11324,urllib3/urllib3,urllib3/urllib3,1,1,__init__;getattr;hasattr;idna_encode;ssl_wrap_socket;urlopen,6
CVE-2019-11340,matrix-org/sydent,,1,1,sendEmail,1
CVE-2019-11343,xjodoin/torpedoquery,,1,1,LikeCondition;NotLikeCondition;createQueryFragment;getComparator;getLike;getParameters;notLike;wrap,8
CVE-2019-11358,jquery/jquery,,1,1,,0
CVE-2019-1139,microsoft/ChakraCore,,1,1,,0
CVE-2019-11512,contao/contao,,1,1,searchMenu,1
CVE-2019-11514,flarum/core,,1,1,emailTokens;handle;notifications,3
CVE-2019-11768,phpmyadmin/phpmyadmin,,1,1,Save3,1
CVE-2019-11772,eclipse/openj9,org.apache.felix/org.osgi.foundation,1,1,getBytes,1
CVE-2019-11777,eclipse/paho.mqtt.java,org.eclipse.paho/org.eclipse.paho.client.mqttv3,1,1,SSLPeerUnverifiedException;start,2
CVE-2019-11808,ratpack/ratpack,,1,1,sessionStoreAdapter,1
CVE-2019-11938,facebook/fbthrift,,2,2,TList;TMap;TProtocolException;TSet;checkReadLength;ensureContainerHasEnough;ensureHasEnoughBytes;ensureMapHasEnough;getTType;readBinary;readFieldBegin;readListBegin;readString;readStringBody;reset;typeMinimumSize,16
CVE-2019-1195,microsoft/ChakraCore,,1,1,Assert;InsertNoImplicitCallUses;ProcessNoImplicitCallArrayUses;considerSymAsRealUseInNoImplicitCallUses;localConsiderSymsAsRealUsesInNoImplicitCallUses,5
CVE-2019-1196,microsoft/ChakraCore,,1,1,Assert;AssertMsg;EXDEF2_WMS;Emit;EmitBinaryOpnds;EmitComputedFunctionNameVar;EmitInvoke;EmitJumpCleanup;EmitMemberNode;HELPERCALLCHK;HELPERCALL_MATH;IsArguments;JIT_HELPER_END;JIT_HELPER_REENTRANT_HEADER;LowerConvPropertyKey;LowerConvStrCommon;MACRO_EXTEND_WMS;OP_ToPropertyKey;ToPropertyKey;TrackGlobalIntAssignments,20
CVE-2019-1197,microsoft/ChakraCore,,1,1,,0
CVE-2019-12086,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;org.apache.htrace/htrace-core4;com.couchbase.client/core-io,1,1,,0
CVE-2019-12277,blogifierdotnet/Blogifier,,1,1,ApplicationException;Find;Get;GetFileName;Pick;RemoveExtraHyphen;Reset;SanitizeFileName;SanitizePath;TitleFromUri;Upload;UploadFromWeb;file;foreach,14
CVE-2019-12384,FasterXML/jackson-databind,org.apache.htrace/htrace-core;com.fasterxml.jackson.core/jackson-databind;org.apache.htrace/htrace-core4;com.couchbase.client/core-io,1,1,,0
CVE-2019-12387,twisted/twisted,,1,1,HTTPPageGetter;ValueError;__init__;__repr__;_ensureValidMethod;_ensureValidURI;_makeGetterFactory;_requestWithEndpoint;_writeHeaders;bytes;characters;connectionLost;delimiter;request;urlunparse,15
CVE-2019-12395,webbukkit/dynmap,,1,1,handle,1
CVE-2019-12399,apache/kafka,org.apache.kafka/connect-runtime,4,2,keysWithVariableValues;reverseTransform,2
CVE-2019-12402,apache/commons-compress,org.apache.commons/commons-compress;org.sonarsource.javascript/sonar-javascript-plugin,1,1,encode,1
CVE-2019-12406,apache/cxf,org.apache.cxf/cxf-core;org.apache.cxf/cxf-bundle;org.apache.cxf/cxf-rt-transports-http;org.apache.cxf/cxf-bundle-jaxrs;org.apache.tika/tika-app;org.apache.cxf/cxf-rt-core;org.apache.tomee.patch/cxf-api;org.apache.cxf/cxf-api,2,2,AttachmentDeserializer;IOException;LazyAttachmentCollection;getLoadedAttachments,4
CVE-2019-12415,apache/poi,org.apache.tika/tika-app;org.apache.servicemix.bundles/org.apache.servicemix.bundles.poi;org.apache.poi/poi-ooxml,1,1,Foundation;assertEquals;assertFalse;assertTrue;bug50681_testAutoSize;bug55747;getFormulaType;getPreEvaluatedValue;getStringCellValue;setCellValue;setPreEvaluatedValue;stackoverflow26437323;test58113;testBool;testBug61532;testChangeTypeErrorToBoolean;testChangeTypeFormulaToBoolean;testChangeTypeStringToBool;testDefaultStyleProperties;testEvaluateRefOutsideWindowFails;testEvaluateSimple;testFormulaEvaluatorEvaluateSimpleFormulaCell;testFormulaEvaluatorEvaluateVlookupFormulaCell;testFormulaSetValueDoesNotChangeType;testFormulaStyle;testSetErrorValue;testSetStringInFormulaCell_bug44606;testSetTypeStringOnFormulaCell;testSetValues;testToString;testUpdateCachedFormulaResultFromErrorToNumber_bug46479;toString;writeAttribute;writeCell,34
CVE-2019-12416,apache/deltaspike,,2,2,String;getWindowId;isNotEmpty;removeSpecialChars;sendWindowHandlerHtml,5
CVE-2019-12418,apache/tomcat,org.apache.tomcat/tomcat-catalina-jmx-remote;org.apache.tomcat/tomcat-catalina;org.apache.tomcat.embed/tomcat-embed-core,3,1,JmxRegistry;bind;createServer;equals;list;lookup;rebind;unbind,8
CVE-2019-12419,apache/cxf,org.apache.cxf/cxf-rt-rs-security-oauth2,3,2,authenticateClientIfNeeded;checkCertificateBinding;createErrorResponseFromBean;getClientFromTLSCertificates;getTlsSessionInfo;reportInvalidClient;validateClientAuthenticationMethod,7
CVE-2019-12422,apache/shiro,org.apache.shiro/shiro-crypto-cipher;org.apache.shiro/shiro-core;org.apache.shiro/shiro-all,1,1,GCMParameterSpec;IvParameterSpec;createParameterSpec;initNewCipher;setMode;setStreamingMode,6
CVE-2019-12423,apache/cxf,org.apache.cxf/cxf-rt-rs-security-jose,2,2,JoseException;JsonWebKeys;checkSignatureKeySize;getFromLocalStore;getPublicKeySignatureVerifier;getPublicVerificationKeys;includePublicKey;isStripPrivateParameters;loadJsonWebKey;loadJsonWebKeys;loadPublicVerificationKeys;loadSignatureProvider;loadSignatureVerifier;setInitKey;setKeys;setStripPrivateParameters;stripPrivateParameters,17
CVE-2019-12616,phpmyadmin/phpmyadmin,,1,1,readCredentials,1
CVE-2019-12741,jamesagnew/hapi-fhir,,1,1,addCommonParams;interceptResponse;loadAndAddConf;sanitizeInput,4
CVE-2019-12814,FasterXML/jackson-databind,org.apache.htrace/htrace-core;com.fasterxml.jackson.core/jackson-databind;org.apache.htrace/htrace-core4;com.couchbase.client/core-io,1,1,,0
CVE-2019-13127,jgraph/mxgraph,,1,1,applyFunction,1
CVE-2019-13173,npm/fstream,,1,1,,0
CVE-2019-13177,apragacz/django-rest-registration,,1,1,__init__,1
CVE-2019-13295,ImageMagick/ImageMagick,,1,1,,0
CVE-2019-13990,quartz-scheduler/quartz,org.apache.tika/tika-app;org.quartz-scheduler/quartz;org.tomitribe.quartz/quartz;org.apache.servicemix.bundles/org.apache.servicemix.bundles.quartz,1,1,initDocumentParser,1
CVE-2019-14379,FasterXML/jackson-databind,org.springframework.cloud/spring-cloud-cloudfoundry-connector;com.fasterxml.jackson.core/jackson-databind;com.couchbase.client/core-io,1,1,,0
CVE-2019-14439,FasterXML/jackson-databind,org.springframework.cloud/spring-cloud-cloudfoundry-connector;com.fasterxml.jackson.core/jackson-databind;com.couchbase.client/core-io,1,1,,0
CVE-2019-14540,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;org.apache.htrace/htrace-core4;com.couchbase.client/core-io,2,2,King,1
CVE-2019-14668,firefly-iii/firefly-iii,,1,1,,0
CVE-2019-14669,firefly-iii/firefly-iii,,1,1,,0
CVE-2019-14671,firefly-iii/firefly-iii,,1,1,configureJob;setImportJob;validURI,3
CVE-2019-14672,firefly-iii/firefly-iii,,1,1,app;redirectToOriginalAccount,2
CVE-2019-14751,nltk/nltk,nltk/nltk,1,1,ErrorMessage;_unzip_iter;and;enumerate;open;range;sorted,7
CVE-2019-14806,pallets/werkzeug,,1,1,get_machine_id;open,2
CVE-2019-14837,keycloak/keycloak,,1,1,clientIdChanged;enableServiceAccount,2
CVE-2019-14838,wildfly/wildfly-core,,1,1,execute,1
CVE-2019-14859,warner/python-ecdsa,,1,1,BadSignatureError;MalformedSignature;TestReadLength;TestRemoveInteger;UnexpectedDER;encode_length;encode_number;except;in;len;ord;range;read_length;remove_constructed;remove_integer;remove_object;remove_octet_string;remove_sequence;sigencode_der_canonize;test_empty_string;test_encoding_of_127;test_encoding_of_128;test_encoding_of_zero;test_fuzzed_der_signatures;test_length_overflow;test_long_form_with_zero_length;test_minimal_with_high_bit_set;test_negative_with_high_bit_set;test_non_minimal_encoding;test_smallest_two_byte_length;test_truncated_string_signatures;test_two_byte_small_length;test_two_byte_zero_length;test_two_three_byte_length;test_two_zero_bytes_with_high_bit_set;test_zero_length;test_zero_length_integer;test_zero_padded_length;verify_digest,39
CVE-2019-14862,knockout/knockout,,1,1,,0
CVE-2019-14864,ansible/ansible,ansible/ansible,1,1,send_event,1
CVE-2019-14892,FasterXML/jackson-databind,org.apache.htrace/htrace-core;com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,3,2,,0
CVE-2019-14893,FasterXML/jackson-databind,org.apache.htrace/htrace-core;com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2019-14980,ImageMagick/ImageMagick,,1,1,,0
CVE-2019-15477,jooby-project/jooby,,1,1,Err;handle;routes,3
CVE-2019-15486,ierror/django-js-reverse,,1,1,_safe_json;generate_js;generate_json;mark_safe,4
CVE-2019-15658,voxpelli/node-connect-pg-simple,,1,1,,0
CVE-2019-16317,pimcore/pimcore,,1,1,correctPath,1
CVE-2019-16318,pimcore/pimcore,,1,1,correctPath,1
CVE-2019-16335,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;org.apache.htrace/htrace-core4;com.couchbase.client/core-io,1,1,King,1
CVE-2019-16676,heartcombo/simple_form,,1,1,find_custom_type;simple_form,2
CVE-2019-16761,simpleledger/slp-validate.js,,1,1,Error;buffer2BigNumber;getScriptOperations;hash256;lokadIdHex;parseChunkToInt;parseOpReturnToChunks;parseSlpOutputScript,8
CVE-2019-16762,simpleledger/slpjs,,1,1,Error;Set;buildGenesisOpReturn;buildMintOpReturn;buildRawBchOnlyTx;buildRawBurnTx;buildRawGenesisTx;buildRawMintTx;buildRawNFT1GenesisTx;buildRawSendTx;buildSendOpReturn;calculateGenesisCost;calculateMintCost;calculateMintOrGenesisCost;calculateSendCost;getScriptOperations;isValidSlpTxid;lokadIdHex;parseChunkToInt;parseOpReturnToChunks;parseSlpOutputScript;preSendSlpJudgementCheck;processUtxosForSlpAbstract,23
CVE-2019-16763,mpetroff/pannellum,,1,1,createHotSpot;escapeHTML;processOptions;sanitizeURL,4
CVE-2019-16766,labd/wagtail-2fa,,1,1,_allowed_paths;_get_allowed_paths;_require_verified_user,3
CVE-2019-16769,yahoo/serialize-javascript,,1,1,,0
CVE-2019-16771,line/armeria,,1,1,Error;IllegalArgumentException;add;addObject;addTimeMillis;checkArgument;clear;create;getTimeMillisAndRemove;index;malformedHeaderNameMessage;malformedHeaderValueMessage;normalizeName;of;set;setObject;toLowercaseMap;validate;validateValue,19
CVE-2019-16778,tensorflow/tensorflow,,1,1,GpuLaunchKernel;SortedSegmentSumCustomKernel;TF_CHECK_OK;UnsortedSegmentCustomKernel;operator;reduction;reduction_functor_,7
CVE-2019-16779,excon/excon,,1,1,request,1
CVE-2019-16785,Pylons/waitress,waitress/waitress,1,1,ParsingError;__len__;get_header_lines;getbuf;min;parse_header;received,7
CVE-2019-16786,Pylons/waitress,waitress/waitress,1,1,ParsingError;RequestEntityTooLarge;ServerNotImplemented;TransferEncodingNotImplemented;__len__;cleanup_unix_socket;execute;get_header_lines;getbuf;integer;len;min;parse_header;received;slash;to_response;twice,17
CVE-2019-16789,Pylons/waitress,waitress/waitress,1,1,ParsingError;build_http_date;get_header_lines;group;parse_header;tobytes;unpack_rfc822;unpack_rfc850,8
CVE-2019-16792,Pylons/waitress,,1,1,ParsingError;parse_header,2
CVE-2019-16869,netty/netty,io.netty/netty-codec-http;io.netty/netty-all,2,2,splitHeader,1
CVE-2019-16942,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;com.signalfx.public/signalfx-java;org.apache.htrace/htrace-core4;org.apache.htrace/htrace-core;net.sf.ehcache/ehcache;com.couchbase.client/core-io,3,2,,0
CVE-2019-16943,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;com.signalfx.public/signalfx-java;org.apache.htrace/htrace-core4;org.apache.htrace/htrace-core;net.sf.ehcache/ehcache;com.couchbase.client/core-io,3,2,,0
CVE-2019-17134,openstack/octavia,,1,1,API;main,2
CVE-2019-17206,frostming/rediswrapper,,1,1,_from_iterable;isinstance,2
CVE-2019-17267,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;org.apache.htrace/htrace-core4,1,1,,0
CVE-2019-17496,craftcms/cms,,1,1,,0
CVE-2019-17513,ratpack/ratpack,,1,1,newRequest,1
CVE-2019-17531,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;com.signalfx.public/signalfx-java;org.apache.htrace/htrace-core4;org.apache.htrace/htrace-core;net.sf.ehcache/ehcache;com.couchbase.client/core-io,1,1,,0
CVE-2019-17541,ImageMagick/ImageMagick,,1,1,ReadICCProfile;ReadIPTCProfile,2
CVE-2019-17554,apache/olingo-odata4,org.apache.olingo/odata-server-core;org.apache.olingo/odata-server-core-ext,1,1,build;buildEdmProvider;buildServiceMetadata;createXmlInputFactory;setMetadata,5
CVE-2019-17555,apache/olingo-odata4,org.apache.olingo/odata-client-core,1,1,doExecute;execute;getODataResponse;parseReplyAfter;retrieveMonitorDetails,5
CVE-2019-17556,apache/olingo-odata4,org.apache.olingo/odata-client-proxy,1,1,AbstractService;createObjectInputStream;getAllowedClasses;getEntityContainer,4
